ip_address,hostname,fqdn,region,status,vendor,model,role
10.30.80.106,SEAWART67,SEAWART67.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.60.75.103,PHLPAAG93,PHLPAAG93.northeast.lightspeed.net,northeast,active,Arista,7280R,agg
10.70.177.105,BOIIDRT81,BOIIDRT81.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr
10.20.87.10,PITPART06,PITPART06.east.lightspeed.net,east,active,Arista,7050X3,rtr
10.30.100.60,LAXCADS96,LAXCADS96.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.70.79.77,PORORDS51,PORORDS51.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.10.24.67,DALTXDS39,DALTXDS39.central.lightspeed.net,central,active,ADVA,FSP150,dist
10.40.196.36,MIAFLDS98,MIAFLDS98.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist
10.20.154.23,PITPAED47,PITPAED47.east.lightspeed.net,east,active,Juniper,SRX345,edge
10.70.159.133,PORORAG22,PORORAG22.northwest.lightspeed.net,northwest,degraded,ADVA,FSP3000,agg
10.70.11.236,BOIIDRT18,BOIIDRT18.northwest.lightspeed.net,northwest,down,Arista,7050X3,rtr
10.10.253.122,DALTXSW13,DALTXSW13.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.60.142.89,BOSMAED26,BOSMAED26.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge
10.20.11.183,PITPADS88,PITPADS88.east.lightspeed.net,east,active,ADVA,FSP150,dist
10.70.14.60,PORORAG64,PORORAG64.northwest.lightspeed.net,northwest,degraded,Arista,7280R,agg
10.30.110.245,SFOCADS45,SFOCADS45.west.lightspeed.net,west,active,Juniper,QFX5120,dist
10.30.47.45,SEAWASW04,SEAWASW04.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.50.121.175,ELPTXDS80,ELPTXDS80.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist
10.10.61.107,OKCOKDS20,OKCOKDS20.central.lightspeed.net,central,down,Juniper,QFX5120,dist
10.60.253.99,NYCNYAG90,NYCNYAG90.northeast.lightspeed.net,northeast,degraded,Arista,7280R,agg
10.70.224.15,PORORCO02,PORORCO02.northwest.lightspeed.net,northwest,active,Juniper,MX204,core
10.40.12.230,MIAFLRT94,MIAFLRT94.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr
10.30.41.40,SFOCART86,SFOCART86.west.lightspeed.net,west,degraded,Arista,7050X3,rtr
10.10.60.25,DALTXSW87,DALTXSW87.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw
10.70.168.67,PORORRT90,PORORRT90.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr
10.60.178.103,PHLPART14,PHLPART14.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.70.243.122,BOIIDED38,BOIIDED38.northwest.lightspeed.net,northwest,degraded,RAD,ETX-2,edge
10.60.62.188,NYCNYED76,NYCNYED76.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2,edge
10.60.149.147,NYCNYSW13,NYCNYSW13.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.50.41.55,ELPTXCO20,ELPTXCO20.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1,core
10.70.23.220,PORORSW29,PORORSW29.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.40.62.140,BNATNRT40,BNATNRT40.southeast.lightspeed.net,southeast,degraded,Arista,7050X3,rtr
10.60.170.80,BOSMAED14,BOSMAED14.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge
10.40.168.114,JAXFLRT07,JAXFLRT07.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr
10.50.156.176,PHXAZRT44,PHXAZRT44.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr
10.20.134.137,ATLGADS48,ATLGADS48.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.70.15.6,PORORAG91,PORORAG91.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.30.187.80,SEAWASW13,SEAWASW13.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.40.231.179,MIAFLED08,MIAFLED08.southeast.lightspeed.net,southeast,active,Juniper,SRX345,edge
10.60.56.244,NYCNYDS13,NYCNYDS13.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.40.196.75,JAXFLDS34,JAXFLDS34.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist
10.50.99.72,PHXAZDS54,PHXAZDS54.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist
10.20.114.152,CLTNCSW17,CLTNCSW17.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.20.162.21,CLTNCDS72,CLTNCDS72.east.lightspeed.net,east,down,Juniper,QFX5120,dist
10.50.80.193,PHXAZRT05,PHXAZRT05.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr
10.50.128.15,ELPTXAG52,ELPTXAG52.southwest.lightspeed.net,southwest,active,Arista,7280R,agg
10.70.91.109,PORORRT92,PORORRT92.northwest.lightspeed.net,northwest,retired,Arista,7050X3,rtr
10.30.25.15,SEAWADS58,SEAWADS58.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.30.84.162,LAXCACO78,LAXCACO78.west.lightspeed.net,west,active,Nokia,7750 SR-1,core
10.60.113.14,PHLPAAG05,PHLPAAG05.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg
10.30.12.255,SEAWASW14,SEAWASW14.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.60.88.33,PHLPASW06,PHLPASW06.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.20.70.134,CLTNCDS52,CLTNCDS52.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.20.84.22,CLTNCCO91,CLTNCCO91.east.lightspeed.net,east,active,Nokia,7750 SR-1,core
10.70.27.13,GEGWACO16,GEGWACO16.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core
10.30.17.2,SFOCADS20,SFOCADS20.west.lightspeed.net,west,degraded,Juniper,QFX5120,dist
10.60.144.254,PHLPASW28,PHLPASW28.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.30.71.90,SFOCACO36,SFOCACO36.west.lightspeed.net,west,active,Cisco,NCS540,core
10.30.233.55,SEAWASW77,SEAWASW77.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.50.37.83,ELPTXRT79,ELPTXRT79.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr
10.30.136.191,LAXCADS63,LAXCADS63.west.lightspeed.net,west,degraded,ADVA,FSP150,dist
10.70.66.235,PORORED80,PORORED80.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge
10.30.35.248,LAXCADS62,LAXCADS62.west.lightspeed.net,west,active,Juniper,QFX5120,dist
10.20.52.2,ATLGADS98,ATLGADS98.east.lightspeed.net,east,active,ADVA,FSP150,dist
10.10.229.42,AUSTXED25,AUSTXED25.central.lightspeed.net,central,active,Cisco,ISR4431,edge
10.30.140.21,SFOCACO52,SFOCACO52.west.lightspeed.net,west,degraded,Juniper,MX204,core
10.70.112.227,GEGWAED84,GEGWAED84.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge
10.10.191.115,OKCOKRT34,OKCOKRT34.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.20.55.251,CLTNCSW70,CLTNCSW70.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw
10.50.14.4,ELPTXAG61,ELPTXAG61.southwest.lightspeed.net,southwest,degraded,Arista,7280R,agg
10.40.53.126,MIAFLDS90,MIAFLDS90.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist
10.60.142.31,BOSMADS85,BOSMADS85.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.10.199.9,OKCOKSW36,OKCOKSW36.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.30.180.10,SEAWADS29,SEAWADS29.west.lightspeed.net,west,degraded,ADVA,FSP150,dist
10.10.197.144,OKCOKDS95,OKCOKDS95.central.lightspeed.net,central,active,ADVA,FSP150,dist
10.30.242.237,LAXCASW74,LAXCASW74.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw
10.70.101.166,GEGWADS71,GEGWADS71.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.10.122.54,DALTXDS57,DALTXDS57.central.lightspeed.net,central,degraded,Juniper,QFX5120,dist
10.30.39.185,LAXCASW91,LAXCASW91.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.30.231.78,SFOCART88,SFOCART88.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.60.38.20,PHLPAED08,PHLPAED08.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge
10.40.152.203,JAXFLDS10,JAXFLDS10.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist
10.20.214.192,PITPAAG39,PITPAAG39.east.lightspeed.net,east,active,Arista,7280R,agg
10.20.9.65,PITPAAG16,PITPAAG16.east.lightspeed.net,east,active,Arista,7280R,agg
10.70.240.206,PORORSW34,PORORSW34.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw
10.60.26.15,NYCNYED41,NYCNYED41.northeast.lightspeed.net,northeast,down,Juniper,SRX345,edge
10.20.133.178,ATLGASW77,ATLGASW77.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.20.7.111,PITPAED60,PITPAED60.east.lightspeed.net,east,degraded,Cisco,ISR4431,edge
10.20.157.180,ATLGAAG91,ATLGAAG91.east.lightspeed.net,east,active,Arista,7280R,agg
10.30.253.119,LAXCASW18,LAXCASW18.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.60.11.216,PHLPACO57,PHLPACO57.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core
10.60.226.56,PHLPART03,PHLPART03.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.30.52.85,SEAWAAG26,SEAWAAG26.west.lightspeed.net,west,active,ADVA,FSP3000,agg
10.50.156.86,ABQNMED59,ABQNMED59.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge
10.60.114.58,NYCNYRT22,NYCNYRT22.northeast.lightspeed.net,northeast,degraded,Arista,7050X3,rtr
10.70.221.74,BOIIDRT16,BOIIDRT16.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr
10.10.8.140,DALTXDS09,DALTXDS09.central.lightspeed.net,central,active,Juniper,QFX5120,dist
10.10.27.171,AUSTXRT91,AUSTXRT91.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.60.93.40,BOSMART47,BOSMART47.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.40.80.90,BNATNED34,BNATNED34.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge
10.60.232.56,NYCNYRT13,NYCNYRT13.northeast.lightspeed.net,northeast,down,Arista,7050X3,rtr
10.20.43.249,PITPART85,PITPART85.east.lightspeed.net,east,degraded,Arista,7050X3,rtr
10.60.253.221,BOSMADS11,BOSMADS11.northeast.lightspeed.net,northeast,degraded,Juniper,QFX5120,dist
10.10.27.199,DALTXRT48,DALTXRT48.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.30.161.65,LAXCART95,LAXCART95.west.lightspeed.net,west,down,Arista,7050X3,rtr
10.70.8.5,BOIIDRT25,BOIIDRT25.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.10.59.235,OKCOKAG16,OKCOKAG16.central.lightspeed.net,central,active,ADVA,FSP3000,agg
10.20.3.195,CLTNCDS73,CLTNCDS73.east.lightspeed.net,east,active,ADVA,FSP150,dist
10.60.154.20,NYCNYAG83,NYCNYAG83.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg
10.70.158.246,BOIIDAG81,BOIIDAG81.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg
10.40.19.95,BNATNAG63,BNATNAG63.southeast.lightspeed.net,southeast,active,Arista,7280R,agg
10.40.205.123,BNATNDS14,BNATNDS14.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist
10.30.99.51,SFOCAED92,SFOCAED92.west.lightspeed.net,west,degraded,RAD,ETX-2,edge
10.70.46.120,GEGWAED94,GEGWAED94.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge
10.30.14.71,SEAWAED90,SEAWAED90.west.lightspeed.net,west,degraded,RAD,ETX-2,edge
10.10.116.121,DALTXDS06,DALTXDS06.central.lightspeed.net,central,active,ADVA,FSP150,dist
10.70.254.30,PORORCO12,PORORCO12.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core
10.70.83.152,PORORCO27,PORORCO27.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1,core
10.20.179.77,PITPADS79,PITPADS79.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.10.229.79,AUSTXAG63,AUSTXAG63.central.lightspeed.net,central,degraded,ADVA,FSP3000,agg
10.60.78.220,BOSMADS90,BOSMADS90.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150,dist
10.20.224.28,PITPAED86,PITPAED86.east.lightspeed.net,east,active,Juniper,SRX345,edge
10.60.76.35,NYCNYCO46,NYCNYCO46.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core
10.40.210.215,JAXFLSW30,JAXFLSW30.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw
10.60.193.88,NYCNYAG23,NYCNYAG23.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg
10.20.59.134,ATLGART79,ATLGART79.east.lightspeed.net,east,active,Arista,7050X3,rtr
10.60.70.203,NYCNYRT04,NYCNYRT04.northeast.lightspeed.net,northeast,degraded,Arista,7050X3,rtr
10.50.5.171,ABQNMRT72,ABQNMRT72.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr
10.60.125.97,NYCNYDS74,NYCNYDS74.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.60.31.82,PHLPASW67,PHLPASW67.northeast.lightspeed.net,northeast,retired,Cisco,Catalyst9300,sw
10.10.80.103,DALTXSW21,DALTXSW21.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.40.127.240,MIAFLDS43,MIAFLDS43.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist
10.70.185.37,GEGWAAG40,GEGWAAG40.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.40.27.192,JAXFLDS93,JAXFLDS93.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist
10.30.223.176,LAXCACO17,LAXCACO17.west.lightspeed.net,west,degraded,Juniper,MX204,core
10.30.218.107,SEAWART74,SEAWART74.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.40.237.95,MIAFLED66,MIAFLED66.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge
10.10.224.148,DALTXED65,DALTXED65.central.lightspeed.net,central,degraded,Cisco,ISR4431,edge
10.30.224.12,LAXCADS78,LAXCADS78.west.lightspeed.net,west,degraded,Juniper,QFX5120,dist
10.70.124.101,GEGWAAG23,GEGWAAG23.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg
10.20.37.242,ATLGAAG01,ATLGAAG01.east.lightspeed.net,east,active,Arista,7280R,agg
10.60.206.52,PHLPAED70,PHLPAED70.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge
10.30.211.254,SEAWAED55,SEAWAED55.west.lightspeed.net,west,retired,Cisco,ISR4431,edge
10.30.124.81,LAXCACO76,LAXCACO76.west.lightspeed.net,west,active,Cisco,NCS540,core
10.60.126.250,NYCNYED87,NYCNYED87.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge
10.60.188.54,BOSMAAG51,BOSMAAG51.northeast.lightspeed.net,northeast,active,Arista,7280R,agg
10.70.141.225,PORORED52,PORORED52.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge
10.60.106.231,NYCNYCO31,NYCNYCO31.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core
10.40.28.87,MIAFLSW08,MIAFLSW08.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw
10.60.19.102,NYCNYED53,NYCNYED53.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge
10.10.97.207,OKCOKED55,OKCOKED55.central.lightspeed.net,central,active,Cisco,ISR4431,edge
10.60.180.146,BOSMACO19,BOSMACO19.northeast.lightspeed.net,northeast,active,Juniper,MX204,core
10.50.212.94,PHXAZED13,PHXAZED13.southwest.lightspeed.net,southwest,degraded,RAD,ETX-2,edge
10.20.29.218,CLTNCCO15,CLTNCCO15.east.lightspeed.net,east,active,Juniper,MX204,core
10.10.143.64,OKCOKDS94,OKCOKDS94.central.lightspeed.net,central,active,Juniper,QFX5120,dist
10.70.186.218,PORORCO74,PORORCO74.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core
10.30.78.93,SFOCAAG99,SFOCAAG99.west.lightspeed.net,west,active,Arista,7280R,agg
10.70.155.116,PORORAG85,PORORAG85.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg
10.30.248.171,SEAWAED86,SEAWAED86.west.lightspeed.net,west,retired,Cisco,ISR4431,edge
10.60.77.248,PHLPAED40,PHLPAED40.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge
10.20.97.212,ATLGASW34,ATLGASW34.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw
10.30.93.99,SFOCAAG97,SFOCAAG97.west.lightspeed.net,west,active,Arista,7280R,agg
10.70.3.250,BOIIDED14,BOIIDED14.northwest.lightspeed.net,northwest,down,RAD,ETX-2,edge
10.70.178.183,PORORAG93,PORORAG93.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg
10.50.241.72,ELPTXDS59,ELPTXDS59.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist
10.10.198.226,AUSTXED08,AUSTXED08.central.lightspeed.net,central,degraded,RAD,ETX-2,edge
10.10.41.66,AUSTXED39,AUSTXED39.central.lightspeed.net,central,active,Cisco,ISR4431,edge
10.70.67.212,BOIIDCO15,BOIIDCO15.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core
10.70.20.248,GEGWADS93,GEGWADS93.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.20.83.159,CLTNCSW11,CLTNCSW11.east.lightspeed.net,east,down,Cisco,Catalyst9300,sw
10.50.55.83,ELPTXDS18,ELPTXDS18.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist
10.40.31.83,BNATNAG93,BNATNAG93.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,agg
10.60.142.18,NYCNYAG41,NYCNYAG41.northeast.lightspeed.net,northeast,active,Arista,7280R,agg
10.10.133.79,AUSTXED16,AUSTXED16.central.lightspeed.net,central,active,Cisco,ISR4431,edge
10.70.216.162,BOIIDED28,BOIIDED28.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge
10.70.27.215,GEGWAED67,GEGWAED67.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge
10.70.59.115,PORORED37,PORORED37.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431,edge
10.10.227.231,AUSTXRT76,AUSTXRT76.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.10.60.74,DALTXDS63,DALTXDS63.central.lightspeed.net,central,active,ADVA,FSP150,dist
10.20.183.126,PITPART73,PITPART73.east.lightspeed.net,east,degraded,Arista,7050X3,rtr
10.40.214.97,JAXFLSW96,JAXFLSW96.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw
10.60.233.40,NYCNYDS21,NYCNYDS21.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150,dist
10.10.8.34,OKCOKAG84,OKCOKAG84.central.lightspeed.net,central,active,Arista,7280R,agg
10.20.65.228,PITPADS15,PITPADS15.east.lightspeed.net,east,active,ADVA,FSP150,dist
10.10.135.183,OKCOKSW23,OKCOKSW23.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.20.170.53,PITPAAG14,PITPAAG14.east.lightspeed.net,east,active,ADVA,FSP3000,agg
10.70.2.74,GEGWART76,GEGWART76.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.60.209.158,NYCNYDS54,NYCNYDS54.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.10.232.233,DALTXDS34,DALTXDS34.central.lightspeed.net,central,active,ADVA,FSP150,dist
10.50.220.201,ELPTXSW78,ELPTXSW78.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw
10.30.72.108,SFOCASW39,SFOCASW39.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw
10.30.82.167,LAXCART12,LAXCART12.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.70.36.47,GEGWASW19,GEGWASW19.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.10.252.251,AUSTXRT46,AUSTXRT46.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.70.223.197,BOIIDRT52,BOIIDRT52.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.70.31.20,BOIIDAG47,BOIIDAG47.northwest.lightspeed.net,northwest,retired,Arista,7280R,agg
10.50.163.55,PHXAZAG56,PHXAZAG56.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg
10.40.165.30,BNATNED04,BNATNED04.southeast.lightspeed.net,southeast,active,Juniper,SRX345,edge
10.60.46.56,BOSMART50,BOSMART50.northeast.lightspeed.net,northeast,degraded,Arista,7050X3,rtr
10.70.168.117,GEGWAAG13,GEGWAAG13.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg
10.70.89.226,PORORSW86,PORORSW86.northwest.lightspeed.net,northwest,down,Cisco,Catalyst9300,sw
10.40.113.249,MIAFLED32,MIAFLED32.southeast.lightspeed.net,southeast,active,Juniper,SRX345,edge
10.10.69.140,OKCOKSW61,OKCOKSW61.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.50.191.48,ABQNMSW19,ABQNMSW19.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw
10.50.1.236,ELPTXED53,ELPTXED53.southwest.lightspeed.net,southwest,degraded,RAD,ETX-2,edge
10.30.1.114,SEAWADS26,SEAWADS26.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.20.60.90,ATLGASW80,ATLGASW80.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.60.66.68,PHLPART13,PHLPART13.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.40.13.131,MIAFLED75,MIAFLED75.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge
10.60.203.82,PHLPAAG09,PHLPAAG09.northeast.lightspeed.net,northeast,down,Arista,7280R,agg
10.30.97.40,SEAWAAG04,SEAWAAG04.west.lightspeed.net,west,active,ADVA,FSP3000,agg
10.10.188.40,DALTXRT51,DALTXRT51.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.70.218.195,GEGWASW67,GEGWASW67.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw
10.50.168.186,ABQNMED24,ABQNMED24.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge
10.60.36.175,BOSMAAG54,BOSMAAG54.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg
10.20.183.145,CLTNCSW82,CLTNCSW82.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw
10.70.128.107,GEGWASW27,GEGWASW27.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.60.75.4,NYCNYCO73,NYCNYCO73.northeast.lightspeed.net,northeast,retired,Cisco,NCS540,core
10.30.59.46,SFOCACO71,SFOCACO71.west.lightspeed.net,west,active,Juniper,MX204,core
10.30.63.6,SEAWART69,SEAWART69.west.lightspeed.net,west,down,Arista,7050X3,rtr
10.30.38.38,SFOCASW82,SFOCASW82.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw
10.30.5.17,SFOCAAG59,SFOCAAG59.west.lightspeed.net,west,active,ADVA,FSP3000,agg
10.30.158.129,SEAWACO40,SEAWACO40.west.lightspeed.net,west,active,Nokia,7750 SR-1,core
10.70.133.129,PORORCO89,PORORCO89.northwest.lightspeed.net,northwest,active,Juniper,MX204,core
10.70.11.214,GEGWADS97,GEGWADS97.northwest.lightspeed.net,northwest,degraded,Juniper,QFX5120,dist
10.60.105.117,NYCNYSW93,NYCNYSW93.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.60.31.254,BOSMASW55,BOSMASW55.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw
10.50.50.96,PHXAZED28,PHXAZED28.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge
10.70.168.105,PORORRT14,PORORRT14.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr
10.30.31.188,SFOCAAG06,SFOCAAG06.west.lightspeed.net,west,active,ADVA,FSP3000,agg
10.20.50.241,PITPAED96,PITPAED96.east.lightspeed.net,east,degraded,RAD,ETX-2,edge
10.10.232.237,AUSTXDS82,AUSTXDS82.central.lightspeed.net,central,active,Juniper,QFX5120,dist
10.30.175.157,SEAWACO28,SEAWACO28.west.lightspeed.net,west,active,Juniper,MX204,core
10.10.175.21,AUSTXED09,AUSTXED09.central.lightspeed.net,central,active,Cisco,ISR4431,edge
10.70.37.83,PORORSW20,PORORSW20.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.10.133.95,OKCOKDS92,OKCOKDS92.central.lightspeed.net,central,active,ADVA,FSP150,dist
10.60.78.130,PHLPAED34,PHLPAED34.northeast.lightspeed.net,northeast,degraded,Cisco,ISR4431,edge
10.10.61.242,OKCOKDS16,OKCOKDS16.central.lightspeed.net,central,active,ADVA,FSP150,dist
10.10.137.94,DALTXAG97,DALTXAG97.central.lightspeed.net,central,active,Arista,7280R,agg
10.30.123.153,SFOCAED33,SFOCAED33.west.lightspeed.net,west,degraded,RAD,ETX-2,edge
10.40.80.230,MIAFLAG27,MIAFLAG27.southeast.lightspeed.net,southeast,degraded,Arista,7280R,agg
10.60.102.237,PHLPACO16,PHLPACO16.northeast.lightspeed.net,northeast,degraded,Juniper,MX204,core
10.60.128.118,BOSMART03,BOSMART03.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.40.179.6,JAXFLDS07,JAXFLDS07.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist
10.70.81.253,PORORCO67,PORORCO67.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core
10.20.106.64,PITPADS39,PITPADS39.east.lightspeed.net,east,active,ADVA,FSP150,dist
10.50.233.47,ABQNMED26,ABQNMED26.southwest.lightspeed.net,southwest,degraded,RAD,ETX-2,edge
10.60.11.110,PHLPADS64,PHLPADS64.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150,dist
10.20.173.211,PITPAAG54,PITPAAG54.east.lightspeed.net,east,active,Arista,7280R,agg
10.70.125.87,PORORDS99,PORORDS99.northwest.lightspeed.net,northwest,down,ADVA,FSP150,dist
10.60.218.56,NYCNYED82,NYCNYED82.northeast.lightspeed.net,northeast,degraded,Juniper,SRX345,edge
10.40.97.58,MIAFLDS79,MIAFLDS79.southeast.lightspeed.net,southeast,degraded,ADVA,FSP150,dist
10.60.238.178,BOSMART76,BOSMART76.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.30.49.55,SFOCASW21,SFOCASW21.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.20.108.71,PITPAED37,PITPAED37.east.lightspeed.net,east,active,Juniper,SRX345,edge
10.50.217.26,ABQNMED95,ABQNMED95.southwest.lightspeed.net,southwest,degraded,RAD,ETX-2,edge
